Cluster ID,confidence_score,_id,country_id,datasource,datetime,destination_ais,destination_port_id,destination_port_name,event,previous_port_id,previous_port_name,source_id,source_name,time_in_port,vessel_callsign,vessel_dwt,vessel_flag,vessel_id,vessel_imo,vessel_length,vessel_mmsi,vessel_name,vessel_type
256,0.723818183,5cb2544acf504e43d09010db,,,20/03/2019 10:39,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SCDF FIRE FIGHTER II,
257,0.423723698,5cb2544acf504e43d0901d5b,191,AIS,20/03/2019 09:33,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1899297,,10,563040552,YORK BEST,
257,0.423723698,5cb2544acf504e43d090119c,,,20/03/2019 09:39,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,YORK BEST,
258,0.321811736,5cb2544acf504e43d0900e3e,,,20/03/2019 16:24,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP 48,
258,0.219899774,5cb2544acf504e43d08ffe9c,,,20/03/2019 16:29,,,,Departure,,,3,fleetmon,< 1h,9V7680,,Flag of Singapore,,,13x5m,563013890,GP 48,Passenger ship
258,0.321811736,5cb2544acf504e43d0901a45,191,AIS,20/03/2019 16:26,,,,Arrival,417,Singapore,1,vesseltracker,,,,,410337,,13,563013890,GP 48,passenger_ship
259,0.723818183,5cb2544acf504e43d0901461,,,20/03/2019 05:24,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC2980J,
259,0.723818183,5cb2544acf504e43d0901ff8,191,AIS,20/03/2019 05:24,,,,Departure,,,1,vesseltracker,,,,,1889137,,10,563040690,SC2980J,
260,0.423723698,5cb2544acf504e43d0900fce,,,20/03/2019 12:33,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP02,
260,0.423723698,5cb2544acf504e43d0901bb0,191,AIS,20/03/2019 12:34,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1916741,,9,563036630,GP02,
261,0.723818183,5cb2544acf504e43d090183c,191,AIS,20/03/2019 23:20,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2113168,,0,563065160,SSE MERLYN,
261,0.723818183,5cb2544acf504e43d0900c1e,,,20/03/2019 23:20,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SSE MERLYN,
262,0.423723698,5cb2544acf504e43d0901813,25,AIS,20/03/2019 23:41,,,,Departure,,,1,vesseltracker,,,,,365004,,29,312968000,SEA OSPREY,tug
262,0.423723698,5cb2544acf504e43d0901808,191,AIS,20/03/2019 23:44,,,,Departure,,,1,vesseltracker,,,,,1967304,,10,563047080,SEA OSPREY,
263,0.423723698,5cb2544acf504e43d0901e4d,191,AIS,20/03/2019 08:00,,,,Departure,,,1,vesseltracker,,,867,,1669343,,53,564269000,LITA RANGER,passenger_ship>passenger_landing_craft
263,0.423723698,5cb2544acf504e43d09012b7,,,20/03/2019 08:05,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,LITA RANGER,
264,0.723818183,5cb2544acf504e43d090123b,,,20/03/2019 08:45,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CAST INNOVATION,
264,0.723818183,5cb2544acf504e43d0901dd5,191,AIS,20/03/2019 08:45,,,,Departure,,,1,vesseltracker,,,,,1899020,,10,563040786,CAST INNOVATION,
265,0.423723698,5cb2544acf504e43d090144f,,,20/03/2019 05:30,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,NOBLE KNIGHT,
265,0.423723698,5cb2544acf504e43d0901fdc,191,AIS,20/03/2019 05:34,1234,,,Departure,,,1,vesseltracker,,,132,,281183,9316725,25,563006410,NOBLE KNIGHT,tug
266,0.423723698,5cb2544acf504e43d0901bc3,191,AIS,20/03/2019 12:22,,,,Departure,,,1,vesseltracker,,,,,1967304,,10,563047080,SEA OSPREY,
266,0.423723698,5cb2544acf504e43d0900fe2,,,20/03/2019 12:24,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEA OSPREY,
267,0.423723698,5cb2544acf504e43d0901a87,191,AIS,20/03/2019 15:42,,,,Departure,417,Singapore,1,vesseltracker,,,,,1912535,,10,563041163,SC3904J,
267,0.423723698,5cb2544acf504e43d0900e72,,,20/03/2019 15:49,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC3904J,
268,0.423723698,5cb2544acf504e43d0901a7d,191,AIS,20/03/2019 15:48,,,,Arrival,417,Singapore,1,vesseltracker,,,3600,,332620,9532329,89,563092000,COMO,oil_and_chemical_tanker>oil_products_tanker
268,0.423723698,5cb2544acf504e43d0900e71,,,20/03/2019 15:49,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,COMO,
269,0.423723698,5cb2544acf504e43d0901202,,,20/03/2019 09:06,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,KENKI 35,
269,0.423723698,5cb2544acf504e43d0901da0,191,AIS,20/03/2019 09:05,,,,Departure,,,1,vesseltracker,,,,,2187702,,13,563066780,KENKI 35,
270,0.423723698,5cb2544acf504e43d090129d,,,20/03/2019 08:15,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,QUEEN STAR 3,
270,0.423723698,5cb2544acf504e43d0901e20,191,AIS,20/03/2019 08:19,BATAM CENTRE,886,Batam,Departure,,,1,vesseltracker,,,6342,,1612451,9658410,35,566994000,QUEEN STAR 3,passenger_ship
271,0.723818183,5cb2544acf504e43d0901638,,,20/03/2019 02:33,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,QUEEN STAR 3,
271,0.723818183,5cb2544acf504e43d0902196,191,AIS,20/03/2019 02:33,BATAM CENTRE,886,Batam,Departure,,,1,vesseltracker,,,6342,,1612451,9658410,35,566994000,QUEEN STAR 3,passenger_ship
272,0.423723698,5cb2544acf504e43d0901637,,,20/03/2019 02:33,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA FALCON 8,
272,0.423723698,5cb2544acf504e43d0902198,191,AIS,20/03/2019 02:32,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2163116,,14,563066230,SEA FALCON 8,
273,0.723818183,5cb2544acf504e43d09021f1,191,AIS,20/03/2019 02:02,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1851628,,2,563017490,CHONG HAN 02,
273,0.723818183,5cb2544acf504e43d090168c,,,20/03/2019 02:02,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CHONG HAN 02,
274,0.423723698,5cb2544acf504e43d0902195,191,AIS,20/03/2019 02:33,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1925140,,10,563041479,SEA MUSANG,
274,0.423723698,5cb2544acf504e43d0901635,,,20/03/2019 02:34,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA MUSANG,
275,0.423723698,5cb2544acf504e43d0900ce4,,,20/03/2019 21:40,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,JOLLY RINO,
275,0.423723698,5cb2544acf504e43d09018ed,191,AIS,20/03/2019 21:49,,,,Departure,,,1,vesseltracker,,,,,1951437,,10,563041419,JOLLY RINO,
276,0.723818183,5cb2544acf504e43d090168f,,,20/03/2019 02:02,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,PW GAMMA,
276,0.723818183,5cb2544acf504e43d09021f2,191,AIS,20/03/2019 02:02,,,,Arrival,417,Singapore,1,vesseltracker,,,199,,350321,9572977,30,563459000,PW GAMMA,tug
277,0.423723698,5cb2544acf504e43d09021e0,191,AIS,20/03/2019 02:08,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1876227,,0,563040062,KENKI 24,
277,0.423723698,5cb2544acf504e43d090168d,,,20/03/2019 02:02,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,KENKI 24,
278,0.723818183,5cb2544acf504e43d0901209,,,20/03/2019 09:04,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,JULIA ANN,
278,0.723818183,5cb2544acf504e43d0901da1,191,AIS,20/03/2019 09:04,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1911043,,10,563041189,JULIA ANN,
279,0.423723698,5cb2544acf504e43d0901e9f,191,AIS,20/03/2019 07:27,SINGAPORE,417,Singapore,Departure,,,1,vesseltracker,,,45,,1792237,9732125,39,565518000,HORIZON 8,passenger_ship
279,0.423723698,5cb2544acf504e43d0901333,,,20/03/2019 07:26,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,HORIZON 8,
280,0.423723698,5cb2544acf504e43d09014f0,,,20/03/2019 04:23,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,HORIZON 8,
280,0.423723698,5cb2544acf504e43d090207d,191,AIS,20/03/2019 04:24,SINGAPORE,417,Singapore,Departure,,,1,vesseltracker,,,45,,1792237,9732125,39,565518000,HORIZON 8,passenger_ship
281,0.723818183,5cb2544acf504e43d090193f,191,AIS,20/03/2019 20:28,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1920209,,10,563041224,SC8228J,
281,0.723818183,5cb2544acf504e43d0900d35,,,20/03/2019 20:28,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC8228J,
282,0.423723698,5cb2544acf504e43d09014f6,,,20/03/2019 04:22,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC4422G,
282,0.423723698,5cb2544acf504e43d0902080,191,AIS,20/03/2019 04:21,,,,Arrival,417,Singapore,1,vesseltracker,,,,,402778,18283,20,563017820,SC4422G,passenger_ship
283,0.423723698,5cb2544acf504e43d0901ea2,191,AIS,20/03/2019 07:26,BTC TO HFC_ RETURN,,,Departure,,,1,vesseltracker,,,39,,2023419,9817638,39,563021500,MAJESTIC DREAM,passenger_ship
283,0.423723698,5cb2544acf504e43d0901337,,,20/03/2019 07:25,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MAJESTIC DREAM,
284,0.423723698,5cb2544acf504e43d0900c8d,,,20/03/2019 22:32,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP-05,
284,0.423723698,5cb2544acf504e43d09018a1,191,AIS,20/03/2019 22:35,SINGAPORE,417,Singapore,Arrival,417,Singapore,1,vesseltracker,,,,,1970913,,0,563036660,GP-05,
285,0.423723698,5cb2544acf504e43d0901896,191,AIS,20/03/2019 22:39,,,,Arrival,417,Singapore,1,vesseltracker,,,21,,283357,9553189,26,563474000,PENGUIN 32,passenger_ship
285,0.423723698,5cb2544acf504e43d0900c8e,,,20/03/2019 22:32,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,PENGUIN 32,
286,0.723818183,5cb2544acf504e43d0901689,,,20/03/2019 02:03,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,EH ILLUMINATOR,
286,0.723818183,5cb2544acf504e43d09021ec,191,AIS,20/03/2019 02:03,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1810273,,16,563002123,EH ILLUMINATOR,
287,0.723818183,5cb2544acf504e43d0900c8b,,,20/03/2019 22:34,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,RESILIENT,
287,0.723818183,5cb2544acf504e43d09018a4,191,AIS,20/03/2019 22:34,HBR TUG SPORE,417,Singapore,Departure,,,1,vesseltracker,,,302,,1816945,9727675,32,566133000,RESILIENT,tug
288,0.723818183,5cb2544bcf504e43d09022c1,191,AIS,20/03/2019 00:48,HFC,,,Departure,417,Singapore,1,vesseltracker,,,27,,775652,9103958,33,566501000,BATAMFAST 20,passenger_ship
288,0.723818183,5cb2544acf504e43d0901777,,,20/03/2019 00:48,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,BATAMFAST 20,
289,0.723818183,5cb2544acf504e43d09015ec,,,20/03/2019 03:05,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL IX,
289,0.723818183,5cb2544acf504e43d0902145,191,AIS,20/03/2019 03:05,,,,Departure,,,1,vesseltracker,,,,,1931325,,10,563040618,CKL IX,
290,0.423723698,5cb2544acf504e43d09015ef,,,20/03/2019 03:03,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,AKM 8,
290,0.423723698,5cb2544acf504e43d090214f,191,AIS,20/03/2019 03:02,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2123908,,32,563065410,AKM 8,
291,0.423723698,5cb2544acf504e43d0900f7d,,,20/03/2019 13:10,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,PILOT GP47,
291,0.423723698,5cb2544acf504e43d0901b68,191,AIS,20/03/2019 13:14,,,,Arrival,417,Singapore,1,vesseltracker,,,,,407632,,13,563013880,PILOT GP47,passenger_ship
292,0.423723698,5cb2544acf504e43d0901204,,,20/03/2019 09:05,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA HAWK,
292,0.423723698,5cb2544acf504e43d0901d9b,191,AIS,20/03/2019 09:07,,,,Arrival,417,Singapore,1,vesseltracker,,,,,410822,,28,563016950,SEA HAWK,passenger_ship
293,0.723818183,5cb2544acf504e43d0901dad,191,AIS,20/03/2019 08:59,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2187702,,13,563066780,KENKI 35,
293,0.723818183,5cb2544acf504e43d0901212,,,20/03/2019 08:59,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,KENKI 35,
294,0.423723698,5cb2544acf504e43d0901b60,191,AIS,20/03/2019 13:18,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2215256,,80,566013400,INDOMITABLE,
294,0.423723698,5cb2544acf504e43d0900f7b,,,20/03/2019 13:11,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,INDOMITABLE,
295,0.423723698,5cb2544acf504e43d0901b5c,191,AIS,20/03/2019 13:19,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1899020,,10,563040786,CAST INNOVATION,
295,0.423723698,5cb2544acf504e43d0900f7c,,,20/03/2019 13:11,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CAST INNOVATION,
296,0.423723698,5cb2544acf504e43d0901d96,191,AIS,20/03/2019 09:09,MPA SURVEY,,,Arrival,417,Singapore,1,vesseltracker,,,,,2133710,401312,21,563065640,DISCOVERY,
296,0.423723698,5cb2544acf504e43d090120d,,,20/03/2019 09:02,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,DISCOVERY,
297,0.423723698,5cb2544acf504e43d0901bcf,191,AIS,20/03/2019 12:13,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1967304,,10,563047080,SEA OSPREY,
297,0.423723698,5cb2544acf504e43d0900ffd,,,20/03/2019 12:10,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA OSPREY,
298,0.423723698,5cb2544acf504e43d0901527,,,20/03/2019 04:07,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC4789B MAJULAH 1,
298,0.423723698,5cb2544acf504e43d09020a6,191,AIS,20/03/2019 04:03,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2183784,,0,563037820,SC4789B MAJULAH 1,
299,0.423723698,5cb2544acf504e43d0900e7f,,,20/03/2019 15:40,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,OPL EXPRESS 3,
299,0.423723698,5cb2544acf504e43d0901a80,191,AIS,20/03/2019 15:47,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2176181,,24,563066170,OPL EXPRESS 3,
300,0.423723698,5cb2544acf504e43d0900fee,,,20/03/2019 12:17,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,OPL 5,
300,0.423723698,5cb2544acf504e43d0901bca,191,AIS,20/03/2019 12:18,,,,Departure,417,Singapore,1,vesseltracker,,,,,744017,,33,563019890,OPL 5,general_cargo_ship
301,0.423723698,5cb2544acf504e43d09012fe,,,20/03/2019 07:43,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,KANLIAN 3,
301,0.423723698,5cb2544acf504e43d0901e70,191,AIS,20/03/2019 07:48,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1881186,,10,563040390,KANLIAN 3,
302,0.423723698,5cb2544acf504e43d0901529,,,20/03/2019 04:06,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,KENKI 22,
302,0.423723698,5cb2544acf504e43d09020a7,191,AIS,20/03/2019 04:02,,,,Departure,,,1,vesseltracker,,,,,1874388,,0,563040040,KENKI 22,
303,0.423723698,5cb2544acf504e43d0900343,,,20/03/2019 08:47,,,,Departure,,,3,fleetmon,1h,9V2980,,Flag of Singapore,,,7x12m,563029960,GP 59,Pilot tender
303,0.423723698,5cb2544acf504e43d0901234,,,20/03/2019 08:48,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP 59,
304,0.723818183,5cb2544acf504e43d0900bb8,,,20/03/2019 23:49,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,PSA THOR,
304,0.723818183,5cb2544acf504e43d08ffb99,,,20/03/2019 23:49,,,,Departure,,,3,fleetmon,< 1h,9V5832,,Flag of Singapore,,9830472,33x13m,563060200,PSA THOR,Ship
305,0.723818183,5cb2544acf504e43d090163b,,,20/03/2019 02:31,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC6688-I,
305,0.723818183,5cb2544acf504e43d090219b,191,AIS,20/03/2019 02:31,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1967272,,30,563038220,SC6688-I,
306,0.423723698,5cb2544acf504e43d0901b80,191,AIS,20/03/2019 13:01,SINGAPORE,417,Singapore,Departure,,,1,vesseltracker,,,,,2191974,9830472,33,563060200,PSA THOR,tug
306,0.423723698,5cb2544acf504e43d0900f93,,,20/03/2019 13:00,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,PSA THOR,
307,0.423723698,5cb2544acf504e43d0901f1f,191,AIS,20/03/2019 06:43,,,,Departure,,,1,vesseltracker,,,103,,281366,9456484,26,563009850,NOBLE VALOUR,tug
307,0.423723698,5cb2544acf504e43d09013a4,,,20/03/2019 06:42,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,NOBLE VALOUR,
308,0.723818183,5cb2544acf504e43d0901cc8,191,AIS,20/03/2019 10:23,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2190713,,0,563066890,CAST JEWEL,
308,0.723818183,5cb2544acf504e43d0901111,,,20/03/2019 10:23,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CAST JEWEL,
309,0.723818183,5cb2544acf504e43d09013a2,,,20/03/2019 06:42,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,KANLIAN 39,
309,0.723818183,5cb2544acf504e43d0901f24,191,AIS,20/03/2019 06:42,,,,Departure,,,1,vesseltracker,,,,,1881699,,10,563040410,KANLIAN 39,
310,0.723818183,5cb2544acf504e43d090213e,191,AIS,20/03/2019 03:08,HFC,,,Departure,886,Batam,1,vesseltracker,,,50,,287023,9035735,38,564884000,JET RAIDER,passenger_ship
310,0.723818183,5cb2544acf504e43d09015e3,,,20/03/2019 03:08,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,JET RAIDER,
311,0.423723698,5cb2544acf504e43d09019b1,191,AIS,20/03/2019 18:38,<6,,,Departure,,,1,vesseltracker,,,98,,762115,9382530,27,565438000,STAR DISCOVERY,tug
311,0.423723698,5cb2544acf504e43d0900db3,,,20/03/2019 18:36,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,STAR DISCOVERY,
312,0.723818183,5cb2544acf504e43d0900db2,,,20/03/2019 18:37,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL XIV,
312,0.723818183,5cb2544acf504e43d09019b3,191,AIS,20/03/2019 18:37,,,,Departure,,,1,vesseltracker,,,,,2133951,,15,563004855,CKL XIV,
313,0.423723698,5cb2544acf504e43d09019b7,191,AIS,20/03/2019 18:30,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1920209,,10,563041224,SC8228J,
313,0.423723698,5cb2544acf504e43d0900db5,,,20/03/2019 18:34,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC8228J,
314,0.723818183,5cb2544acf504e43d09015e8,,,20/03/2019 03:06,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,TSS 35,
314,0.723818183,5cb2544acf504e43d0902143,191,AIS,20/03/2019 03:06,,,,Departure,,,1,vesseltracker,,,,,1958492,,10,563046220,TSS 35,
315,0.723818183,5cb2544acf504e43d0901b66,191,AIS,20/03/2019 13:16,,,,Arrival,2270,Batu Ampar,1,vesseltracker,,,600,,1878713,9797072,92,563035990,IG AQUARIUS,other>landing_craft
315,0.723818183,5cb2544acf504e43d0900f72,,,20/03/2019 13:16,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,IG AQUARIUS,
316,0.423723698,5cb2544acf504e43d0900f73,,,20/03/2019 13:15,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,MARIGOLD,
316,0.423723698,5cb2544acf504e43d0901b65,191,AIS,20/03/2019 13:16,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1665965,,30,563025790,MARIGOLD,general_cargo_ship
317,0.423723698,5cb2544acf504e43d090133c,,,20/03/2019 07:24,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MPA-VII,
317,0.423723698,5cb2544acf504e43d0901eb4,191,AIS,20/03/2019 07:20,,,,Departure,,,1,vesseltracker,,,,,761353,,15,563019670,MPA-VII,passenger_ship
318,0.423723698,5cb2544acf504e43d090180d,191,AIS,20/03/2019 23:43,SINGAPORE,417,Singapore,Arrival,417,Singapore,1,vesseltracker,,,,,280685,8844191,33,564215000,MARINA SWIFT,tug
318,0.423723698,5cb2544acf504e43d0900bcf,,,20/03/2019 23:42,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,MARINA SWIFT,
319,0.723818183,5cb2544acf504e43d0901780,,,20/03/2019 00:46,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,UWCON,
319,0.723818183,5cb2544bcf504e43d09022c8,191,AIS,20/03/2019 00:46,,,,Departure,417,Singapore,1,vesseltracker,,,,,1921142,,10,563041360,UWCON,
320,0.423723698,5cb2544acf504e43d090133f,,,20/03/2019 07:23,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SR3548C,
320,0.423723698,5cb2544acf504e43d0901ea5,191,AIS,20/03/2019 07:25,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1911556,,10,563040658,SR3548C,
321,0.423723698,5cb2544acf504e43d0901ea0,163,AIS,20/03/2019 07:27,MY PKG,1011,Port Klang,Arrival,853,Jakarta,1,vesseltracker,,,14376,,250965,9469247,128,370393000,SUPER STAR,general_cargo_ship
321,0.423723698,5cb2544acf504e43d090133d,,,20/03/2019 07:23,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SUPER STAR,
322,0.423723698,5cb2544acf504e43d0900c84,,,20/03/2019 22:40,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,YORK 206,
322,0.423723698,5cb2544acf504e43d0901889,191,AIS,20/03/2019 22:44,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1894335,,10,563040561,YORK 206,
323,0.423723698,5cb2544acf504e43d0900c80,,,20/03/2019 22:41,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,KENKI 33,
323,0.423723698,5cb2544acf504e43d0901880,191,AIS,20/03/2019 22:49,,,,Departure,,,1,vesseltracker,,,,,1870265,,0,563040070,KENKI 33,
324,0.423723698,5cb2544bcf504e43d0902290,132,AIS,20/03/2019 01:07,,,,Arrival,50,Santos,1,vesseltracker,,,110569,,1877335,9722716,300,249322000,CMACGM JACQUESJUNIOR,container_ship
324,0.423723698,5cb2544acf504e43d0901746,,,20/03/2019 01:03,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CMACGM JACQUESJUNIOR,
325,0.423723698,5cb2544bcf504e43d0902296,191,AIS,20/03/2019 01:03,,,,Departure,417,Singapore,1,vesseltracker,,,,,410822,,28,563016950,SEA HAWK,passenger_ship
325,0.423723698,5cb2544acf504e43d0901745,,,20/03/2019 01:04,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEA HAWK,
326,0.423723698,5cb2544bcf504e43d0902292,191,AIS,20/03/2019 01:05,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1831824,8858946,33,563428000,MARINA PHEVOS,tug
326,0.423723698,5cb2544acf504e43d0901744,,,20/03/2019 01:04,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,MARINA PHEVOS,
327,0.423723698,5cb2544acf504e43d09021bb,191,AIS,20/03/2019 02:19,,,,Departure,417,Singapore,1,vesseltracker,,,,,2042225,,20,563062520,PRESIDENT,
327,0.423723698,5cb2544acf504e43d090166a,,,20/03/2019 02:12,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,PRESIDENT,
328,0.423723698,5cb2544bcf504e43d09022c0,191,AIS,20/03/2019 00:49,,,,Departure,417,Singapore,1,vesseltracker,,,,,1981790,,0,563039690,CAST LION,
328,0.423723698,5cb2544acf504e43d0901784,,,20/03/2019 00:45,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CAST LION,
329,0.423723698,5cb2544acf504e43d09020a0,191,AIS,20/03/2019 04:09,,,,Departure,,,1,vesseltracker,,,,,1806119,,27,563030060,GP61,
329,0.423723698,5cb2544acf504e43d0901521,,,20/03/2019 04:08,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP61,
330,0.723818183,5cb2544acf504e43d0901c2d,191,AIS,20/03/2019 11:26,,,,Arrival,417,Singapore,1,vesseltracker,,,2400,,1877434,9782467,68,563036120,STL H20,general_cargo_ship
330,0.723818183,5cb2544acf504e43d0901061,,,20/03/2019 11:26,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,STL H20,
331,0.723818183,5cb2544acf504e43d0901917,191,AIS,20/03/2019 21:13,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1818769,,33,563030940,MOLA SAIF,
331,0.723818183,5cb2544acf504e43d0900d08,,,20/03/2019 21:13,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,MOLA SAIF,
332,0.423723698,5cb2544acf504e43d0901d9c,191,AIS,20/03/2019 09:07,,,,Arrival,417,Singapore,1,vesseltracker,,,200,,1801892,9727338,31,565951000,RELIANT,tug
332,0.423723698,5cb2544acf504e43d0901203,,,20/03/2019 09:06,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,RELIANT,
333,0.423723698,5cb2544acf504e43d0901da3,191,AIS,20/03/2019 09:02,,,,Departure,,,1,vesseltracker,,,,,1923962,,15,563004794,CKL XIII,
333,0.423723698,5cb2544acf504e43d090120b,,,20/03/2019 09:03,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL XIII,
334,0.723818183,5cb2544acf504e43d0900c25,,,20/03/2019 23:18,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,QUEEN STAR 2,
334,0.723818183,5cb2544acf504e43d0901841,191,AIS,20/03/2019 23:18,BATAM CENTER,886,Batam,Departure,,,1,vesseltracker,,,,,409427,9571026,38,566156000,QUEEN STAR 2,passenger_ship
335,0.723818183,5cb2544acf504e43d0901991,191,AIS,20/03/2019 19:04,,,,Departure,,,1,vesseltracker,,,,,2129151,,15,563019660,CKL X,
335,0.723818183,5cb2544acf504e43d0900d90,,,20/03/2019 19:04,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL X,
336,0.423723698,5cb2544acf504e43d0900ded,,,20/03/2019 17:42,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CAST LION,
